age,workclass,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,income,native_country
41,7,13,2,5,0,4,1,0,0,40,1,United-States
30,4,10,4,8,3,4,0,0,0,40,0,United-States
21,4,9,4,8,3,4,1,0,0,35,0,United-States
33,4,10,2,14,0,2,1,0,0,40,1,United-States
19,0,10,4,0,3,4,1,0,0,15,0,United-States
19,4,9,4,6,3,4,1,0,0,25,0,United-States
35,4,9,0,14,1,4,1,0,0,40,0,United-States
43,4,9,0,13,4,2,0,0,0,35,0,United-States
45,4,9,2,14,0,2,1,0,0,24,0,United-States
25,4,13,4,4,3,2,1,0,0,50,0,United-States
39,6,13,2,4,0,4,1,0,0,40,0,United-States
26,4,9,4,6,1,4,1,0,0,40,0,United-States
60,4,14,2,14,0,4,1,0,0,10,0,United-States
52,2,16,2,10,5,4,0,0,0,40,1,United-States
22,4,8,4,14,4,4,1,0,0,30,0,United-States
23,4,10,4,8,3,4,0,0,0,40,0,United-States
46,4,9,2,8,5,4,0,0,0,40,0,United-States
34,6,13,2,12,0,4,1,0,0,30,0,United-States
39,4,13,2,10,0,4,1,0,0,50,1,United-States
38,4,9,4,10,1,4,0,0,0,40,0,United-States
56,6,14,2,4,0,4,1,0,0,25,0,United-States
55,1,9,0,1,1,4,0,0,0,40,0,United-States
40,4,10,2,4,5,4,0,7688,0,40,1,United-States
23,4,10,4,7,1,4,1,0,0,40,0,United-States
39,4,13,0,1,1,4,1,0,0,40,0,United-States
24,4,13,2,12,0,2,1,0,0,30,0,United-States
51,6,9,2,12,0,4,1,0,0,40,1,United-States
47,5,13,2,4,0,4,1,0,0,50,1,Cuba
25,6,9,4,5,1,4,1,0,0,50,0,United-States
34,4,15,2,10,0,4,1,0,0,55,1,United-States
18,4,7,4,12,3,2,0,0,1602,20,0,United-States
19,4,10,4,4,3,4,0,0,0,28,0,United-States
32,4,10,0,3,4,4,1,0,0,40,0,United-States
49,4,9,2,12,0,4,1,0,0,40,1,United-States
40,0,4,5,0,1,4,0,0,0,8,0,United-States
43,4,9,2,3,0,4,1,0,0,55,0,United-States
71,5,14,2,4,0,4,1,99999,0,40,1,United-States
59,4,9,4,1,4,4,1,0,0,40,0,United-States
32,4,13,2,4,5,4,0,0,0,40,1,United-States
25,4,13,4,4,1,4,1,0,0,40,0,United-States
32,4,9,2,4,0,4,1,0,0,40,0,Ireland
17,4,7,4,6,1,2,0,0,0,15,0,United-States
57,5,15,2,10,0,4,1,0,0,35,1,United-States
17,6,8,4,6,3,4,1,0,0,15,0,United-States
27,4,13,4,13,3,1,0,0,0,40,0,Philippines
41,2,9,2,11,0,4,1,0,0,40,0,United-States
62,0,16,2,0,0,0,1,0,0,40,1,United-States
19,4,7,4,12,1,4,0,0,0,25,0,United-States
41,4,3,0,8,4,4,0,0,0,40,0,Puerto-Rico
39,4,13,4,4,1,4,1,0,0,50,1,United-States
30,4,9,4,3,1,4,1,0,0,40,0,United-States
37,4,13,2,7,0,4,1,0,0,40,1,United-States
18,4,7,4,1,3,4,0,0,0,15,0,United-States
40,6,13,2,12,0,4,1,0,0,45,1,United-States
38,5,10,2,12,0,4,1,0,1485,60,1,Cuba
24,4,9,4,12,2,4,1,0,0,40,0,United-States
33,4,9,2,3,0,4,1,0,0,50,0,United-States
48,4,13,2,6,0,4,1,0,0,40,0,United-States
51,4,13,2,12,0,4,1,0,0,40,1,United-States
48,4,9,2,3,0,4,1,0,0,40,0,United-States
43,4,4,2,3,0,4,1,0,0,45,0,United-States
34,4,15,4,4,3,4,1,0,0,50,0,United-States
41,4,11,5,3,1,4,1,0,0,30,0,United-States
51,5,15,0,10,1,4,1,27828,0,60,1,United-States
25,4,9,4,3,3,4,1,0,0,40,0,United-States
20,4,9,4,8,3,4,1,0,0,50,0,United-States
61,5,9,2,4,0,4,1,2829,0,45,0,United-States
35,4,10,0,4,1,4,0,0,0,70,0,United-States
42,2,14,0,10,4,4,0,0,0,40,0,United-States
26,2,9,4,8,2,4,1,0,0,16,0,United-States
46,4,9,2,8,0,4,1,0,0,50,0,United-States
39,7,13,4,10,1,4,1,0,0,40,1,United-States
18,0,6,4,0,3,4,1,0,0,40,0,United-States
29,4,10,4,12,3,2,1,0,0,80,0,United-States
39,4,10,3,3,4,4,1,0,0,40,1,United-States
47,4,9,2,3,0,4,1,0,0,40,1,United-States
40,4,10,2,14,0,4,1,0,0,50,1,United-States
43,7,9,2,3,0,4,1,0,0,40,1,United-States
32,4,9,0,6,1,4,1,0,0,40,0,United-States
31,4,6,0,12,2,4,0,0,0,40,0,United-States
19,0,10,4,0,3,4,1,0,0,35,0,United-States
44,1,12,2,1,0,4,1,0,0,40,1,United-States
46,2,13,2,11,0,4,1,0,0,40,1,United-States
53,6,14,2,10,0,4,1,0,0,50,1,United-States
43,4,13,2,4,0,4,1,0,0,40,0,United-States
41,7,13,4,10,1,4,0,0,0,40,0,United-States
35,4,9,6,8,4,2,1,0,0,40,0,United-States
48,4,13,2,12,0,4,1,0,0,45,0,United-States
28,7,14,2,4,5,4,0,0,0,40,0,United-States
44,4,13,6,10,4,4,0,0,0,32,0,United-States
20,0,10,4,0,3,4,0,0,0,40,0,United-States
51,2,15,6,10,1,4,0,0,0,40,0,United-States
28,4,9,4,14,4,4,1,0,0,50,0,United-States
36,4,13,4,3,1,4,1,0,0,60,0,United-States
28,4,9,2,8,0,4,1,0,0,35,0,United-States
21,4,10,4,12,3,4,1,0,0,40,0,United-States
34,0,13,2,0,0,4,1,0,0,30,0,United-States
36,2,10,2,3,0,4,1,0,0,40,0,United-States
25,0,12,4,0,3,4,0,0,0,80,0,United-States
31,4,9,4,10,1,4,1,0,0,43,0,United-States
44,6,9,2,5,0,4,1,0,0,60,0,United-States
49,2,7,0,6,4,4,1,0,0,40,0,United-States
40,4,9,2,3,0,4,1,0,0,40,0,United-States
64,1,16,2,10,0,1,1,0,0,40,1,China
54,2,14,2,10,0,4,1,7688,0,40,1,United-States
27,4,10,2,12,0,1,1,0,0,55,0,South
18,4,10,4,8,3,4,0,0,0,20,0,United-States
68,4,5,2,3,0,2,1,0,0,44,0,United-States
64,4,16,6,10,1,4,1,0,0,80,1,United-States
36,4,9,2,14,0,0,1,0,0,40,0,United-States
21,4,9,4,5,3,4,1,0,0,24,0,United-States
22,4,10,4,3,3,4,1,0,0,30,0,United-States
61,4,13,2,10,0,4,1,0,0,40,0,United-States
24,4,10,4,12,3,4,1,0,0,10,0,Greece
49,7,13,2,10,0,4,1,0,0,50,1,United-States
25,4,10,5,9,2,4,0,0,0,30,0,El-Salvador
66,0,9,2,0,0,2,1,0,0,40,0,United-States
29,4,10,4,10,1,4,1,0,0,45,0,United-States
22,4,9,4,12,3,2,0,0,0,40,0,United-States
57,1,10,2,10,0,0,1,0,0,40,0,United-States
41,4,13,4,10,1,4,0,0,1741,40,0,United-States
29,4,9,2,3,0,4,1,0,0,40,1,United-States
20,4,10,4,1,4,2,0,0,0,35,0,United-States
47,4,15,2,12,0,4,1,0,0,45,1,United-States
22,4,9,4,4,1,4,0,0,0,55,0,United-States
59,5,11,0,10,1,4,1,0,0,50,1,United-States
42,7,14,2,1,0,0,1,0,0,40,1,United-States
64,6,10,4,10,1,4,0,0,0,35,0,United-States
29,1,9,3,8,4,2,1,0,0,40,0,United-States
25,7,10,4,3,1,4,1,0,0,20,0,United-States
62,4,10,0,4,1,4,0,0,0,40,0,United-States
44,4,14,0,4,1,4,1,10520,0,45,1,United-States
21,4,9,5,8,1,4,0,0,0,40,0,United-States
60,4,10,2,10,0,4,1,7298,0,40,1,United-States
46,4,6,0,7,4,2,1,0,0,40,0,United-States
44,1,13,0,13,1,4,1,0,2258,40,1,United-States
21,4,9,4,8,3,4,0,0,0,19,0,United-States
18,4,7,4,6,3,4,1,0,0,18,0,United-States
39,4,13,2,10,5,4,0,5013,0,32,0,United-States
33,4,14,2,10,0,4,1,0,0,45,1,United-States
63,4,2,0,14,1,4,1,0,0,40,0,United-States
52,2,9,2,11,0,4,1,0,0,52,1,United-States
17,4,5,4,12,3,2,1,0,0,22,0,United-States
45,5,15,2,10,0,4,1,0,1485,50,1,United-States
31,4,9,4,12,3,4,1,0,0,40,0,United-States
35,4,10,2,13,0,4,1,0,0,40,0,United-States
31,4,9,2,7,0,4,1,0,0,40,1,United-States
51,7,10,0,10,1,4,0,0,0,40,0,United-States
48,2,9,2,3,0,4,1,0,0,60,0,United-States
28,4,9,2,6,0,0,1,0,0,40,0,United-States
42,1,9,2,14,0,4,1,0,0,40,0,?
38,4,10,0,1,4,4,0,0,0,40,0,Columbia
43,2,13,2,10,0,4,1,0,0,40,1,United-States
30,4,9,2,6,0,4,1,0,0,40,0,United-States
24,4,8,4,12,2,4,1,0,0,55,0,United-States
46,4,13,2,4,0,4,1,0,0,60,1,United-States
50,4,6,2,14,0,4,1,0,0,60,0,United-States
22,4,9,5,8,2,4,1,0,0,35,0,United-States
18,7,9,4,1,3,2,1,0,0,15,0,United-States
53,4,13,2,10,0,4,1,0,0,45,1,United-States
40,4,13,2,10,0,4,1,0,0,44,1,United-States
36,6,16,2,10,0,4,1,0,0,35,0,United-States
32,4,13,2,4,0,4,1,0,0,43,1,United-States
39,4,9,4,5,3,4,1,0,0,12,0,United-States
46,4,9,2,6,0,4,1,0,0,40,0,United-States
26,2,13,4,1,1,4,1,0,0,42,0,United-States
19,4,10,4,12,3,4,1,0,0,15,0,United-States
24,4,9,2,7,1,4,0,0,0,40,0,Ecuador
28,4,14,4,10,3,4,1,0,0,40,0,United-States
25,2,14,4,10,3,4,0,0,0,40,0,United-States
44,4,10,2,4,0,4,1,0,0,40,1,United-States
38,4,9,2,3,0,4,1,0,0,40,0,Nicaragua
42,7,14,0,4,1,4,1,0,0,45,0,United-States
28,4,9,2,3,3,4,1,0,0,40,0,United-States
36,4,13,4,4,2,4,1,0,0,50,0,?
47,4,13,4,12,1,2,1,0,0,60,1,United-States
46,4,9,2,7,0,4,1,3411,0,35,0,Guatemala
21,2,10,4,1,3,4,0,0,0,40,0,Mexico
19,0,9,4,0,3,2,0,0,0,25,0,United-States
35,4,13,4,4,1,4,0,0,0,45,0,United-States
26,4,9,2,3,0,4,1,0,0,40,0,United-States
21,4,10,4,8,1,4,0,0,0,30,0,United-States
67,6,4,2,5,0,4,1,0,0,40,0,United-States
54,4,9,4,4,4,4,1,0,0,40,1,United-States
26,4,14,4,13,2,4,1,0,0,25,0,United-States
51,4,13,0,10,1,4,0,0,0,50,0,United-States
27,4,10,0,3,1,4,1,0,0,45,0,United-States
27,4,9,2,3,0,4,1,0,0,40,1,?
39,4,10,0,7,3,4,0,0,0,40,0,United-States
32,4,13,0,4,1,4,0,0,0,48,1,United-States
52,4,9,5,3,1,4,1,0,0,40,0,United-States
21,4,10,2,6,0,2,1,0,0,40,0,United-States
27,2,9,4,11,3,4,1,0,0,38,0,United-States
46,4,4,3,14,1,4,1,0,0,45,0,United-States
42,4,11,2,8,0,4,1,0,0,30,0,United-States
79,5,13,2,12,0,4,1,0,0,20,1,United-States
50,1,13,2,4,5,0,0,0,0,40,1,United-States
19,0,9,4,0,3,2,0,0,0,20,0,United-States
43,1,10,4,1,2,4,1,2174,0,40,0,United-States
51,2,14,2,10,0,4,1,0,0,60,0,United-States
45,4,10,2,14,0,4,1,7298,0,50,1,United-States
65,4,9,5,11,1,4,1,991,0,20,0,United-States
66,4,13,2,12,0,4,1,0,0,5,1,United-States
36,6,11,2,5,0,4,1,0,0,99,0,United-States
26,4,12,4,10,3,4,0,0,0,36,0,United-States
28,4,10,4,12,1,2,1,0,0,50,0,United-States
39,6,15,2,10,0,4,1,0,0,45,1,United-States
43,4,10,2,14,0,4,1,0,0,60,0,United-States
20,4,9,4,8,3,4,0,0,0,40,0,Mexico
29,4,10,0,13,4,4,1,0,0,40,0,United-States
32,4,13,2,12,0,4,1,0,1848,50,1,United-States
44,6,13,0,4,1,4,0,3325,0,40,0,United-States
18,0,10,4,0,3,1,0,0,0,40,0,United-States
60,4,10,2,6,0,4,1,0,0,40,0,United-States
34,4,9,2,12,0,4,1,0,0,40,1,United-States
60,4,9,6,6,1,4,0,0,0,40,0,United-States
38,4,7,0,12,4,4,0,0,0,40,0,United-States
29,4,11,2,7,0,4,1,0,0,40,0,United-States
41,4,10,4,3,1,4,1,0,1408,40,0,United-States
49,4,13,0,4,1,4,0,0,0,40,0,United-States
37,4,3,5,8,4,4,0,0,0,40,0,Mexico
37,6,16,4,10,1,4,0,0,2559,60,1,United-States
43,4,10,2,12,0,4,1,0,0,38,1,United-States
41,4,14,6,10,1,4,0,4650,0,55,0,United-States
37,4,9,0,8,4,2,0,0,0,40,0,?
19,4,5,4,3,2,4,1,0,0,60,0,United-States
29,4,10,2,14,0,4,1,0,0,35,0,United-States
40,6,9,2,3,0,4,1,0,0,15,0,United-States
53,4,4,2,4,0,4,1,0,0,40,1,United-States
27,4,13,2,12,0,4,1,0,0,55,0,United-States
44,6,9,2,3,0,4,1,7298,0,50,1,England
29,4,12,0,3,4,4,0,0,0,38,0,United-States
25,4,3,2,7,0,3,1,0,0,40,0,Mexico
38,4,9,2,12,0,4,1,0,0,55,0,United-States
48,5,13,2,4,0,4,1,0,0,50,1,United-States
18,4,10,4,8,3,4,0,0,0,12,0,United-States
50,4,9,0,3,4,4,1,0,1408,50,0,United-States
37,4,9,2,1,5,4,0,0,0,40,1,United-States
48,4,13,6,8,4,4,0,0,0,20,0,United-States
50,4,10,4,8,1,4,1,0,0,32,0,United-States
74,0,9,2,0,0,4,1,6767,0,6,0,United-States
24,4,10,4,1,3,4,0,0,0,30,0,United-States
34,4,10,2,13,0,2,1,0,0,40,1,United-States
19,4,10,4,12,3,4,1,0,0,40,0,United-States
39,4,9,4,7,3,4,1,0,0,40,0,United-States
40,4,10,0,8,1,4,0,0,0,40,0,United-States
30,4,9,4,1,4,4,0,0,0,40,0,United-States
27,4,9,4,1,1,4,1,0,0,40,0,United-States
23,0,5,0,0,1,4,0,0,0,35,0,United-States
68,0,4,6,0,1,4,0,0,1668,40,0,?
46,4,10,2,1,0,4,1,0,0,40,1,United-States
24,2,13,4,10,3,4,0,0,0,50,0,United-States
18,4,8,4,8,3,4,1,0,0,20,0,United-States
50,6,16,2,10,0,4,1,0,0,60,1,United-States
42,4,7,2,7,0,4,1,0,0,40,0,United-States
42,4,5,2,14,0,4,1,0,0,40,0,United-States
37,4,11,2,1,0,4,1,3471,0,40,0,United-States
57,4,10,6,13,1,4,0,0,0,16,0,United-States
27,4,13,2,13,0,1,1,0,0,40,1,India
31,4,6,2,7,0,4,1,0,0,40,0,United-States
34,2,14,5,10,4,4,0,0,0,40,0,United-States
55,6,9,0,8,2,4,0,0,0,40,0,United-States
56,4,7,2,7,0,4,1,0,0,40,0,United-States
36,7,13,2,10,5,4,0,0,1672,38,0,United-States
35,7,10,4,5,3,4,1,0,0,40,0,United-States
63,0,14,4,0,1,4,0,0,0,3,0,United-States
38,4,13,0,4,1,4,1,0,0,40,0,United-States
30,5,9,2,6,0,4,1,0,0,60,0,United-States
18,4,10,4,8,3,4,0,0,0,20,0,United-States
35,4,11,2,13,0,4,1,0,0,40,1,United-States
53,4,9,0,8,1,4,0,0,0,40,0,United-States
46,4,15,0,10,4,4,0,0,0,40,0,United-States
45,4,10,2,1,0,4,1,0,0,40,0,United-States
35,4,6,2,8,0,1,1,0,0,60,0,India
41,4,9,4,1,3,4,1,0,0,40,0,United-States
60,6,9,2,12,0,4,1,0,0,70,1,United-States
18,4,10,4,1,3,4,1,0,1602,15,0,United-States
19,4,9,4,7,3,4,1,0,0,40,0,United-States
24,4,9,2,7,0,4,1,0,1579,50,0,United-States
56,2,13,2,10,0,4,1,15024,0,40,1,United-States
28,4,9,0,14,1,4,1,0,0,70,0,United-States
29,4,9,4,8,1,4,1,0,0,32,0,United-States
35,6,10,4,3,3,4,1,0,0,40,0,United-States
27,0,10,4,0,4,4,0,0,0,40,0,United-States
55,4,16,2,10,0,4,1,0,1977,55,1,?
18,4,9,4,1,3,4,1,0,0,35,0,United-States
53,4,9,4,3,1,4,1,0,0,40,0,United-States
26,4,14,2,7,0,4,1,0,0,20,0,Canada
55,4,10,2,13,0,4,1,0,0,40,1,United-States
45,2,10,2,4,0,4,1,0,0,40,1,United-States
28,4,9,4,7,3,4,1,0,0,40,0,United-States
32,4,13,2,4,0,4,1,0,0,40,1,United-States
27,4,9,4,6,3,4,1,0,0,40,0,United-States
35,4,9,0,3,1,4,0,0,0,40,0,United-States
36,4,9,0,6,4,4,0,0,0,37,0,United-States
41,4,13,2,12,0,4,1,15024,0,45,1,United-States
23,4,13,4,12,3,4,1,0,0,20,0,United-States
22,4,8,4,14,2,4,1,0,0,40,0,United-States
36,6,15,0,10,4,4,1,25236,0,40,1,United-States
65,5,13,2,4,0,4,1,0,0,40,1,United-States
59,0,9,2,0,0,4,1,0,0,41,1,United-States
25,4,9,4,12,3,4,0,0,0,40,0,Columbia
33,2,10,2,11,0,4,1,0,1887,40,1,United-States
31,4,10,2,12,0,4,1,0,0,40,0,United-States
50,7,13,2,4,0,4,1,0,0,40,1,United-States
49,7,10,2,10,0,4,1,0,0,50,1,United-States
43,4,13,0,4,4,4,0,0,0,40,0,United-States
23,1,10,2,1,2,4,0,0,0,40,0,United-States
34,4,14,2,4,0,1,1,3103,0,40,1,India
23,4,10,0,12,3,2,0,0,0,40,0,United-States
63,4,6,2,3,0,4,1,0,0,40,0,United-States
33,4,9,4,5,1,4,1,0,0,40,0,United-States
51,5,13,0,5,4,4,1,0,0,50,0,United-States
31,4,9,0,3,1,4,1,0,0,45,0,United-States
32,4,10,2,4,3,4,0,2597,0,40,0,Japan
48,0,10,2,0,0,4,1,0,0,40,1,?
31,4,10,4,1,1,2,0,0,0,36,0,Jamaica
47,4,11,2,12,0,4,1,0,0,40,1,United-States
54,7,10,2,11,0,4,1,0,0,40,1,United-States
23,4,10,4,12,1,4,1,0,0,40,0,United-States
34,4,9,2,4,0,4,1,0,0,40,1,United-States
46,4,7,2,8,5,2,0,0,0,35,1,United-States
34,4,12,0,12,1,4,1,0,0,50,1,United-States
31,4,9,4,8,1,4,1,0,0,50,0,United-States
41,4,9,2,13,0,4,1,0,0,40,0,Peru
41,0,9,4,0,3,4,0,0,0,40,0,United-States
27,6,11,4,10,2,4,1,0,0,30,0,United-States
30,0,7,4,0,3,2,0,0,0,40,0,United-States
23,4,10,4,3,3,4,1,0,0,40,0,United-States
24,2,12,4,1,3,4,0,0,0,20,0,?
59,1,12,2,1,0,4,1,0,0,40,0,United-States
56,4,9,2,3,0,4,1,5013,0,40,0,United-States
35,6,9,2,14,0,0,1,0,0,40,0,United-States
59,4,9,2,8,0,4,1,0,0,45,0,Cuba
47,4,11,2,3,0,4,1,0,0,40,1,United-States
51,6,9,0,12,1,4,0,0,0,44,0,United-States
42,4,13,0,1,4,4,0,0,0,45,0,United-States
29,1,10,3,1,3,4,0,0,0,40,0,United-States
23,4,9,4,3,4,4,1,0,0,45,0,Outlying-US(Guam-USVI-etc)
43,6,9,2,3,0,4,1,0,0,60,0,United-States
46,4,10,2,4,0,4,1,0,0,40,0,United-States
30,4,10,5,1,1,4,0,0,0,40,0,United-States
23,4,10,4,13,3,4,0,0,0,20,0,United-States
29,7,14,4,10,1,4,0,0,0,35,0,United-States
33,4,9,0,4,1,4,0,0,0,45,0,United-States
33,2,9,2,8,0,2,1,2105,0,40,0,United-States
46,2,10,0,1,4,4,0,0,0,45,0,United-States
35,4,10,3,1,1,2,0,0,0,40,0,United-States
36,4,13,2,4,0,4,1,0,1887,40,1,United-States
25,4,9,5,4,4,4,0,0,0,37,0,United-States
35,4,13,2,12,0,4,1,0,0,40,0,United-States
30,4,4,4,7,4,4,1,0,0,42,0,United-States
39,4,10,2,8,0,1,1,0,0,84,1,United-States
37,4,10,2,3,0,4,1,0,0,55,0,United-States
22,4,9,4,7,1,4,1,0,0,42,0,United-States
25,4,9,2,14,0,4,1,0,0,60,0,United-States
50,4,9,2,12,5,2,0,0,0,40,0,United-States
64,1,15,2,10,0,4,1,15024,0,45,1,?
33,4,11,5,10,1,4,1,0,0,45,0,United-States
59,5,3,2,5,0,4,1,0,0,40,0,Italy
24,4,9,4,1,1,4,0,0,0,40,0,United-States
41,4,13,2,12,0,4,1,0,0,55,0,United-States
38,0,5,4,0,3,4,0,0,0,12,0,United-States
60,4,13,0,4,3,4,1,0,0,60,0,United-States
19,4,9,4,7,4,4,1,0,0,30,0,United-States
23,4,10,4,3,2,4,1,0,0,40,0,United-States
57,5,14,2,12,0,4,1,99999,0,40,1,United-States
36,4,14,2,1,0,4,1,0,1977,40,1,Japan
17,0,6,4,0,3,4,1,0,0,40,0,United-States
24,4,13,4,10,3,4,1,0,0,40,0,United-States
32,4,9,2,3,0,4,1,0,0,50,1,United-States
27,4,13,2,12,0,4,1,0,0,45,1,United-States
43,4,11,4,1,3,4,0,0,0,55,0,United-States
21,0,10,4,0,3,4,1,0,0,40,0,United-States
54,4,11,6,4,1,4,0,0,0,40,0,United-States
22,4,9,2,5,0,4,1,0,0,45,0,United-States
29,4,9,4,3,1,4,1,0,0,50,0,United-States
22,4,8,4,5,1,0,1,0,0,50,0,United-States
37,4,13,2,12,0,4,1,0,0,50,1,United-States
38,6,16,2,10,0,4,1,0,0,50,1,United-States
34,4,10,2,6,0,4,1,0,0,40,0,United-States
45,4,10,2,7,0,4,1,0,0,84,1,United-States
28,4,2,4,9,1,4,0,0,0,40,0,Mexico
68,4,16,0,10,1,4,0,0,0,40,0,Cuba
36,4,9,2,7,0,1,1,0,0,40,0,Laos
20,4,5,4,8,4,4,1,0,0,30,0,Mexico
24,4,10,4,3,3,4,0,0,0,45,0,United-States
38,4,10,0,4,4,4,0,0,0,40,0,United-States
32,4,13,4,4,1,4,0,0,0,40,0,United-States
34,4,10,2,10,0,4,1,7298,0,50,1,United-States
47,4,9,6,1,1,4,0,2174,0,40,0,England
28,4,13,4,8,1,4,0,0,0,50,0,United-States
32,4,15,2,10,0,4,1,0,0,40,1,United-States
58,4,9,2,7,0,4,1,0,0,40,0,United-States
64,5,15,2,10,0,4,1,99999,0,35,1,United-States
38,4,10,4,12,3,4,0,0,0,50,0,United-States
43,4,9,4,1,1,4,0,0,0,40,0,United-States
28,4,8,0,5,1,4,1,0,0,40,0,United-States
21,4,10,4,1,3,4,1,0,0,40,0,?
23,4,13,4,10,3,1,0,0,0,20,0,United-States
25,4,5,4,6,3,2,1,2907,0,40,0,United-States
41,4,9,5,1,1,2,1,2354,0,40,0,United-States
24,0,9,4,0,1,4,0,0,0,36,0,United-States
41,4,10,2,3,0,2,1,0,0,40,0,United-States
27,4,13,2,10,0,4,1,0,0,40,0,United-States
54,4,4,6,8,4,4,1,0,0,30,0,United-States
28,2,9,5,14,3,4,0,0,0,25,0,United-States
29,4,4,2,5,0,4,1,0,2042,40,0,United-States
36,4,9,0,3,1,4,1,0,0,30,0,United-States
41,5,13,2,4,0,1,1,0,1977,60,1,Taiwan
60,6,10,2,4,0,4,1,0,0,40,0,United-States
34,7,14,2,4,0,4,1,0,0,38,0,United-States
32,4,9,4,8,1,2,0,0,0,40,0,?
27,4,10,2,12,5,4,0,0,0,42,1,United-States
60,4,6,2,12,0,4,1,0,0,40,0,United-States
39,4,11,2,3,0,4,1,0,0,40,0,United-States
59,4,8,0,14,2,2,1,0,0,35,0,United-States
34,6,16,2,10,0,4,1,0,0,32,1,Canada
36,4,11,2,4,0,4,1,0,0,40,0,United-States
54,4,10,2,12,0,4,1,0,0,40,1,United-States
48,4,11,2,13,0,4,1,0,0,40,1,United-States
19,4,4,4,8,3,4,1,0,0,33,0,United-States
40,4,15,2,10,0,4,1,0,0,40,1,United-States
25,4,9,4,6,1,4,1,0,0,45,0,United-States
39,4,12,5,1,4,4,1,0,0,40,0,United-States
34,6,10,2,3,0,4,1,0,0,40,0,United-States
30,4,9,5,8,4,4,0,0,0,30,0,United-States
43,4,9,4,8,4,2,0,0,0,24,0,United-States
35,4,13,2,10,0,1,1,0,0,40,1,Philippines
36,2,16,2,10,0,4,1,0,1887,50,1,United-States
59,6,9,2,5,0,4,1,0,0,65,1,United-States
33,6,9,2,3,0,4,1,0,0,40,0,United-States
22,4,10,4,6,3,4,1,0,0,50,0,United-States
48,4,9,2,3,0,4,1,0,0,45,0,United-States
54,4,9,6,1,4,4,0,0,0,40,0,United-States
49,4,10,0,1,1,4,0,0,0,38,0,United-States
37,4,13,4,13,1,4,0,0,0,40,0,United-States
45,4,9,2,7,0,2,1,0,0,40,0,United-States
51,5,10,5,12,1,4,0,0,0,40,0,United-States
46,4,10,2,3,0,4,1,0,0,40,0,United-States
31,6,13,2,4,5,4,0,0,0,40,1,United-States
29,0,6,4,0,3,4,0,0,0,38,0,United-States
39,4,10,2,1,3,2,0,0,0,50,1,United-States
35,4,9,2,6,0,4,1,5013,0,40,0,United-States
26,4,13,4,1,3,4,0,0,0,40,1,United-States
51,4,10,2,1,0,4,1,7298,0,40,1,United-States
31,4,14,2,10,0,1,1,0,0,6,0,South
39,4,9,2,7,0,4,1,0,0,40,1,United-States
26,4,7,4,8,2,4,1,0,0,30,0,Mexico
25,4,13,2,13,0,4,1,0,0,35,0,United-States
61,1,10,2,1,0,4,1,0,1887,40,1,United-States
49,4,9,0,12,3,4,0,0,0,40,0,United-States
53,4,13,4,10,1,4,0,0,0,45,0,Mexico
52,4,1,2,7,0,4,1,0,0,40,0,El-Salvador
52,4,9,2,14,0,4,1,0,0,55,0,United-States
74,0,13,6,0,1,3,0,0,0,35,0,United-States
50,4,9,0,1,1,2,1,0,0,40,0,United-States
29,4,13,4,12,1,4,0,13550,0,35,1,United-States
76,4,4,6,11,1,4,1,0,0,30,0,United-States
19,4,9,4,1,3,4,0,0,0,15,0,United-States
25,4,9,2,14,0,4,1,0,0,40,0,United-States
45,4,9,0,1,4,4,0,0,0,40,0,United-States
34,4,12,0,1,3,4,0,0,0,35,0,United-States
20,4,10,4,8,3,4,0,0,0,16,0,United-States
66,0,14,6,0,1,4,1,0,0,6,0,United-States
63,0,13,2,0,5,2,0,0,0,45,0,United-States
27,4,10,2,13,0,4,1,0,0,40,0,United-States
41,4,10,2,1,0,4,1,2829,0,40,0,United-States
43,4,9,2,8,0,4,1,0,0,60,0,Nicaragua
23,4,9,4,1,3,4,0,0,0,40,0,United-States
37,1,10,0,1,4,2,0,0,0,40,0,United-States
31,4,13,2,4,0,4,1,0,0,40,0,United-States
33,7,10,2,3,0,4,1,0,0,4,0,United-States
28,4,12,4,12,3,4,1,0,0,20,0,United-States
70,0,9,6,0,1,4,0,2993,0,20,0,United-States
35,4,10,0,1,4,4,0,0,0,40,0,United-States
41,4,12,2,13,0,4,1,0,0,75,1,United-States
17,4,7,4,8,2,4,0,0,0,12,0,United-States
41,2,13,2,10,5,2,0,0,0,40,1,United-States
44,4,11,0,12,1,4,1,0,0,45,0,United-States
47,4,4,2,3,0,4,1,0,0,40,0,Mexico
24,4,9,4,6,3,2,1,0,0,40,0,United-States
38,6,11,0,8,4,4,0,0,0,40,0,United-States
34,4,10,2,4,0,2,1,0,0,52,0,Jamaica
62,2,9,0,8,1,2,0,0,0,35,0,United-States
27,2,9,2,1,0,4,1,0,0,38,0,United-States
59,4,10,2,1,5,4,0,0,0,40,1,United-States
35,4,14,2,4,0,4,1,0,0,40,0,United-States
38,4,9,5,8,4,2,0,0,0,32,0,United-States
28,4,10,4,8,3,4,0,0,0,50,0,United-States
28,4,9,4,1,2,4,0,0,0,38,0,United-States
59,7,5,2,14,0,4,1,0,0,40,0,United-States
42,4,10,5,1,3,4,0,0,0,40,0,United-States
54,2,14,4,10,1,4,0,0,0,32,1,United-States
39,4,9,2,10,0,4,1,0,0,45,0,United-States
